%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
33.0, -1563.437469415363, -1484.446404510308, -3219.7017335536166, 1077.4434897236217, 3397.5545641844947, 3438.2123873486985, 336.2372918411841, -4339.188854597671, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870961624E9, 0.0, 2023-11-21 10:01:10.961
34.0, -1561.9399025368575, -1470.3871572479197, -3187.8057942158935, 1089.6698939406747, 3406.607020688894, 3443.3979920623296, 335.07500112950817, -4342.80983719943, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870965638E9, 0.0, 2023-11-21 10:01:10.965
35.0, -1571.4170421859078, -1461.0441280656014, -3166.549285238896, 1090.8992398857165, 3399.38740722983, 3439.061753638, 334.02446914010875, -4335.701982462643, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70057887096863E9, 0.0, 2023-11-21 10:01:10.968
36.0, -1570.3888619409636, -1481.5630294755733, -3201.462710078086, 1073.8895623552278, 3390.67022689226, 3431.417457034285, 330.11291386043, -4337.959508652629, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870973657E9, 0.0, 2023-11-21 10:01:10.973
37.0, -1564.219780471299, -1486.860392911481, -3217.623021319273, 1069.6650826531747, 3395.028817061045, 3436.8489309369247, 332.0128121391311, -4336.596052240855, 0.17400000000000002, 0.15, 0.9480000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870977646E9, 0.0, 2023-11-21 10:01:10.977
38.0, -1571.7970218416478, -1485.6757504553498, -3210.224593904566, 1071.1850012761356, 3391.4972414371064, 3436.6701169812823, 328.6600504708351, -4337.288956318969, 0.176, 0.148, 0.9460000000000001, 192.0, 5.0, 128.0, 4.0, 160.0, 29.0, 144.0, 0.0, 0.0, 0.0, 1.700578870981697E9, 0.0, 2023-11-21 10:01:10.981
39.0, -1573.6298648869831, -1484.5805149770397, -3209.5763933153626, 1073.4425274661216, 3397.934543840235, 3437.5641867594945, 328.14596034836296, -4339.0323923864835, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870984664E9, 0.0, 2023-11-21 10:01:10.984
40.0, -1559.3023966911312, -1479.0149306076682, -3200.523936810963, 1079.0304635799484, 3398.068654306967, 3432.803265190514, 324.86025391343287, -4349.783581469486, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870988656E9, 0.0, 2023-11-21 10:01:10.988
41.0, -1565.0020915272346, -1474.030491594135, -3189.2139541165775, 1084.238420038035, 3400.393235730319, 3433.4961692686284, 330.87287317191044, -4339.881758675785, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870992694E9, 0.0, 2023-11-21 10:01:10.992
42.0, -1569.2042194848323, -1480.8254219085482, -3204.4131403461865, 1066.3570244737894, 3389.1056047803886, 3434.256128580109, 334.73972496267857, -4339.345316808858, 0.176, 0.148, 0.9460000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.700578870996676E9, 0.0, 2023-11-21 10:01:10.996
